rosenbrock	1	0.00039219200611115	0.00000000087619178	0.00000000000000005	1.00000000007255152,1.00000000087318286
goldstein	1	0.01074176025390625	0.00000002120381937	3.00000000000014877	0.00000001164392366,-1.00000001772063762
ackley	1	0.00805273628234863	2.79229677027374423	6.55964537562791605	1.97445195437345933,-1.97445200831826018
himmelblau	1	0.00292863994836815	0.00000062719388761	0.00000000000000000	3.58442834039018754,-1.84812652678904010
rastrigin	1	0.00078745597600937	2.81416090895564830	7.95966203905084413	1.98991224570593550,-1.98991227843933927
rosenbrock	1	0.00437247991561890	0.00000011593598498	0.00000000000000273	0.99999994851316998,0.99999989612382878
goldstein	1	0.00407756805419922	0.00000003953492029	3.00000000000065636	0.00000003017103785,-1.00000002554835410
ackley	1	0.00516710376739502	0.00000000000000163	0.00000000000000400	0.00000000000000144,-0.00000000000000077
himmelblau	1	0.00413286399841309	0.00000062730882684	0.00000000000000000	3.58442834033165925,-1.84812652696368551
rastrigin	1	0.00489472007751465	2.22479066925444302	4.97479005768431115	1.98991224570597103,-0.99495868074561356
rosenbrock	1	0.00388095998764038	0.00000004114687277	0.00000000000003765	0.99999997431194176,0.99999996785674561
goldstein	1	0.00222310400009155	0.00000007268049107	3.00000000000149125	-0.00000004004290039,-1.00000006065492486
ackley	1	0.00486707210540771	2.19655638306982892	5.38186418749021200	0.98241601533952960,1.96461668444742932
himmelblau	1	0.00030310401320457	0.00000062704299158	0.00000000000000000	3.58442834026209622,-1.84812652669214827
rastrigin	1	0.00478515195846558	4.10227033559779208	16.91420165924768071	3.97978381384080082,-0.99495864306834025
rosenbrock	1	0.00397311997413635	0.00000017949293009	0.00000000000000860	1.00000007827780935,1.00000016152490989
ackley	1	0.00473702383041382	0.95216653530746431	2.57992755702987298	-0.95216653530746431,-0.00000000005090053
rastrigin	1	0.00461516809463501	1.40708399811013463	1.98991743549974665	-0.99495849448771290,0.99495877903777774
himmelblau	1	0.00361062407493591	0.00000052549482050	0.00000000000000000	-2.80511808694991727,3.13131251825140433
goldstein	1	0.00474214410781860	0.84852813694908835	30.00000000000000000	-0.59999999949678406,-0.40000000016820819
rosenbrock	1	0.00442060804367065	0.00000072032141106	0.00000000000011526	0.99999967406773871,0.99999935763632086
ackley	1	0.00511488008499146	0.00000000000000121	0.00000000000000400	0.00000000000000121,0.00000000000000005
himmelblau	1	0.00425881576538086	0.00000000000213533	0.00000000000000000	3.00000000000087264,1.99999999999805111
rastrigin	1	0.00457113599777222	2.22479074012076472	4.97478977696333047	1.98991224570601211,0.99495883920710748
rosenbrock	8	0.00406835222244263	0.00000000087619178	0.00000000000000005	1.00000000007255152,1.00000000087318286
goldstein	8	0.00804454421997070	0.00000001135922687	3.00000000000002176	-0.00000000382296487,-0.99999998930341294
ackley	8	0.00481075191497803	0.00000000000000030	0.00000000000000044	-0.00000000000000005,0.00000000000000029
himmelblau	8	0.00378163194656372	0.00000025352754532	0.00000000000000000	-3.77931025337775361,-3.28318599128620114
rastrigin	8	0.00416563177108765	1.40708307829409507	1.98991782721597232	-0.99495801131691641,0.99495796139227577
rastrigin	32	0.00406016016006470	1.40708592014774792	1.98991748002215019	0.99495908770921260,-0.99496090398712944
ackley	32	0.00492748785018921	0.00000000000000030	0.00000000000000044	-0.00000000000000005,0.00000000000000029
himmelblau	32	0.00390655994415283	0.00000025352754532	0.00000000000000000	-3.77931025337775361,-3.28318599128620114
rosenbrock	32	0.00382976007461548	0.00000000000355917	0.00000000000000000	1.00000000000003064,0.99999999999644096
goldstein	32	0.00998809623718262	0.00000001135922687	3.00000000000002176	-0.00000000382296487,-0.99999998930341294
rosenbrock	4	0.00321843194961548	0.00000000087619178	0.00000000000000005	1.00000000007255152,1.00000000087318286
goldstein	4	0.00720383977890015	0.00000002120381937	3.00000000000014877	0.00000001164392366,-1.00000001772063762
ackley	4	0.00429465579986572	0.00000000000000030	0.00000000000000044	-0.00000000000000005,0.00000000000000029
himmelblau	4	0.00343859195709229	0.00000025352754532	0.00000000000000000	-3.77931025337775361,-3.28318599128620114
rastrigin	4	0.00376627206802368	1.40708307829409507	1.98991782721597232	-0.99495801131691641,0.99495796139227577
rosenbrock	8	0.00374169588088989	0.00000000087619178	0.00000000000000005	1.00000000007255152,1.00000000087318286
goldstein	8	0.00707891178131104	0.00000001135922687	3.00000000000002176	-0.00000000382296487,-0.99999998930341294
ackley	8	0.00468480014801025	0.00000000000000030	0.00000000000000044	-0.00000000000000005,0.00000000000000029
himmelblau	8	0.00320000004768372	0.00000025352754532	0.00000000000000000	-3.77931025337775361,-3.28318599128620114
rastrigin	8	0.00401203203201294	1.40708307829409507	1.98991782721597232	-0.99495801131691641,0.99495796139227577
rosenbrock	32	0.00333926391601563	0.00000000000355917	0.00000000000000000	1.00000000000003064,0.99999999999644096
goldstein	32	0.00763903999328613	0.00000001135922687	3.00000000000002176	-0.00000000382296487,-0.99999998930341294
ackley	32	0.00462847995758057	0.00000000000000030	0.00000000000000044	-0.00000000000000005,0.00000000000000029
himmelblau	32	0.00340479993820190	0.00000025352754532	0.00000000000000000	-3.77931025337775361,-3.28318599128620114
rastrigin	32	0.00374374389648437	1.40708592014774792	1.98991748002215019	0.99495908770921260,-0.99496090398712944
rosenbrock	128	0.00371507191658020	0.00000000000072020	0.00000000000000000	1.00000000000000067,0.99999999999927980
goldstein	128	0.00738303995132446	0.00000000951002702	2.99999999999996048	0.00000000718962773,-0.99999999377506088
ackley	128	0.00495001602172852	0.00000000000000030	0.00000000000000044	-0.00000000000000005,0.00000000000000029
