rastrigin	131072	0	0	0.3481360000	6.323068e+00	6.551196e+01	3.064128e+00	2.936385e+00	-1.196883e-01	8.231471e-01	2.120415e+00	1.959807e+00	1.899929e+00	-1.049907e+00	2.861889e+00	-1.964825e-01
ackley	131072	0	0	13.0010560000	4.359735e+00	5.667954e+00	-5.271756e-02	1.854290e+00	3.647426e+00	-7.378718e-02	6.876549e-02	-1.733428e-01	-7.824374e-02	-6.072107e-02	9.023924e-01	1.182397e+00
rastrigin	131072	1	0	12.9959360000	6.686613e+00	6.760810e+01	4.988243e+00	-1.194932e+00	-1.043805e+00	-1.023816e+00	1.933888e+00	8.854250e-01	1.462036e-01	1.031630e-01	2.863202e+00	1.873175e+00
ackley	131072	1	0	25.9991060000	4.602569e+00	6.026992e+00	1.909404e+00	-9.266363e-01	1.971375e+00	-4.433865e-01	-8.864982e-01	9.839681e-02	-9.641920e-01	-9.215750e-01	-6.687321e-01	3.094273e+00
rastrigin	131072	2	0	12.9941375000	3.300640e+00	2.729375e+01	1.091757e-01	-6.302675e-02	-2.667314e-02	-1.138824e-01	-4.618049e-02	4.718304e-03	-2.011315e+00	-1.772871e+00	1.916242e+00	-4.529390e-02
ackley	131072	2	0	25.9936560000	5.616947e-01	1.447360e+00	7.764554e-02	9.148240e-02	-3.516455e-02	-3.076254e-02	1.741049e-01	-3.651738e-02	-4.996311e-01	7.828456e-02	1.067575e-01	-1.083255e-02
rastrigin	131072	3	0	12.9975190000	3.320212e+00	2.600671e+01	8.819045e-01	-9.865522e-03	-9.515511e-01	1.065385e+00	-1.119067e+00	-1.070183e+00	8.211557e-01	-3.034414e-02	-1.088992e+00	1.986640e+00
ackley	131072	3	0	25.9986550000	2.158377e+00	3.319028e+00	-9.696683e-01	8.157405e-01	1.096743e-01	9.200728e-02	1.114853e+00	-7.422292e-02	-3.075912e-01	-1.146160e-01	8.697567e-01	-9.590498e-01
rastrigin	131072	4	0	12.9980800000	5.206514e+00	3.360643e+01	-2.934836e+00	-1.949267e+00	-9.075798e-01	2.990747e+00	-2.491839e-02	-2.016729e+00	-6.080087e-02	-4.953045e-02	6.885153e-02	9.208182e-01
ackley	131072	4	0	4.8193810000	3.143711e+00	4.494424e+00	1.324995e-01	2.517815e-01	-1.370491e-01	-2.613854e-02	-3.616214e-02	-1.321402e-01	-1.410317e-02	2.956744e-01	2.891573e+00	1.146698e+00
rastrigin	131072	5	0	12.9945940000	2.921658e+00	2.792502e+01	-1.196591e-01	6.871589e-02	-1.058656e+00	1.110612e+00	-1.027030e+00	8.267850e-02	2.100479e+00	8.186361e-01	1.296094e-01	-4.724884e-02
ackley	131072	5	0	2.2820650000	1.141943e+00	2.338561e+00	-1.478453e-01	-6.757122e-02	1.549495e-01	1.934176e-01	2.622478e-02	1.359224e-03	-7.346035e-01	-7.915343e-01	5.115867e-02	2.161354e-01
rastrigin	131072	10	0	3.6680700000	1.972941e+00	1.631471e+01	9.999526e-01	9.750866e-01	1.113968e-01	7.015830e-02	-9.367650e-01	1.674570e-01	-1.102387e-01	-6.610847e-02	-8.944035e-03	1.001146e+00
ackley	131072	10	0	26.7624450000	4.880358e-01	1.477084e+00	7.899840e-02	6.894803e-02	-1.337186e-01	-1.033705e-01	-1.613469e-01	-3.209209e-01	2.814570e-02	-1.120260e-01	2.268738e-01	6.914860e-02
