rastrigin	131072	30	0	407.9910130000	1.966215e+00	4.651421e+00	-8.799031e-03	1.693165e-02	-5.883664e-03	9.945105e-01	9.747925e-01	-9.892238e-01	-2.253619e-02	-8.112252e-03	3.845856e-02	9.724779e-01
ackley	131072	30	0	424.5738350000	1.179535e-02	1.566029e-02	-1.504347e-04	1.006025e-02	7.573292e-04	-1.700869e-03	2.437494e-03	3.484074e-03	-3.450952e-03	1.920502e-03	6.546378e-04	-5.713394e-04
rosenbrock	131072	30	0	428.4373405000	2.138558e+00	3.767405e+00	9.613903e-01	9.184743e-01	8.645570e-01	7.476472e-01	5.629967e-01	2.897481e-01	1.093118e-01	1.758364e-03	6.512102e-03	-5.488058e-03
rastrigin	131072	0	0	0.4266680000	9.784631e+00	1.225119e+02	-1.399088e-01	-1.009051e+00	1.813512e+00	-3.024787e+00	-9.106074e-02	4.987090e+00	2.886309e+00	-8.363897e-01	4.787962e+00	5.042698e+00
ackley	131072	0	0	12.9972790000	7.226519e+00	8.625213e+00	3.352713e-01	3.000507e+00	1.293229e+00	-1.440207e-02	2.240790e+00	-6.992152e-02	3.892517e+00	-1.715955e-02	3.731443e+00	2.707916e+00
rosenbrock	131072	0	0	0.4328350000	4.203843e+00	1.028685e+04	-1.465675e-01	1.856213e+00	-1.776961e-01	1.468532e+00	-9.768327e-01	8.279392e-01	-2.590055e-01	2.762038e+00	-4.424875e-01	-8.193341e-01
rastrigin	131072	1	0	12.9964080000	8.078721e+00	7.558696e+01	-5.592613e-02	4.035956e+00	-1.036473e+00	4.849955e+00	2.949659e+00	-1.033471e+00	-3.092209e+00	2.058602e+00	-8.992260e-01	2.395814e-02
ackley	131072	1	0	25.9976650000	6.068209e+00	7.453856e+00	2.973915e+00	3.081686e+00	-4.374325e-02	2.842631e+00	2.841241e+00	-2.530740e-02	-3.642964e-01	-7.866086e-01	-1.058883e+00	-6.736001e-01
rosenbrock	131072	1	0	12.9995790000	6.471149e+00	1.968544e+04	3.352172e+00	2.253896e+00	4.915998e-02	2.711125e+00	-2.799689e-01	6.609354e-01	-1.043973e-01	-1.787532e+00	1.086178e-01	-3.404644e+00
rastrigin	131072	2	0	25.9962770000	5.168077e+00	4.169048e+01	1.077172e+00	-2.569166e-02	4.781675e-02	-1.377582e-01	7.365239e-02	-1.193074e+00	1.938488e+00	3.915319e+00	1.016759e+00	1.994163e+00
ackley	131072	2	0	38.9982300000	1.910685e+00	3.619119e+00	1.306348e-01	-9.778999e-02	1.676881e-02	1.018323e+00	-9.864231e-02	1.491247e+00	-3.474125e-01	-5.536366e-02	4.468637e-01	-1.727192e-01
rosenbrock	131072	2	0	25.9995680000	2.200303e+00	8.891438e+02	1.282456e+00	9.060673e-01	3.010514e-01	-2.350730e-01	-1.192288e-01	1.607022e+00	8.768542e-01	1.298986e+00	1.180761e+00	9.842873e-03
rastrigin	131072	3	0	38.9988520000	3.438206e+00	1.960532e+01	2.026888e+00	6.966820e-02	-6.868917e-02	-9.843084e-01	-9.074889e-01	9.933097e-01	1.121668e-01	-1.071350e+00	1.940083e+00	-7.567406e-03
ackley	131072	3	0	69.4579375000	1.281389e+00	2.720353e+00	3.211287e-01	-1.247170e-01	-8.846295e-02	1.520080e-01	-1.134478e-01	2.108119e-01	-1.594904e-01	1.024706e+00	-1.613839e-02	5.994278e-01
rosenbrock	131072	3	0	58.0016220000	2.511317e+00	1.123910e+02	-4.682122e-01	5.012445e-01	2.602551e-01	3.454514e-01	3.622811e-01	-5.611032e-01	7.370186e-01	9.288360e-01	9.081782e-01	1.016382e+00
rastrigin	131072	4	0	67.9925540000	3.963081e+00	2.154931e+01	-9.220632e-01	-1.011087e+00	1.984187e+00	-9.766234e-01	2.065374e+00	1.899282e+00	7.540411e-02	-3.792299e-02	-1.030427e+00	2.781843e-02
ackley	131072	4	0	86.2802050000	1.232091e+00	2.721049e+00	-3.754557e-01	-1.105355e-01	-2.257180e-02	-5.006373e-03	1.706762e-01	8.220011e-01	2.377820e-02	-3.720808e-01	7.200440e-01	4.516778e-02
rosenbrock	131072	4	0	72.3083460000	2.099648e+00	5.310756e+01	-9.501310e-01	8.308583e-01	7.936544e-01	5.754037e-01	5.924945e-01	6.599370e-01	8.199045e-01	1.034719e+00	1.021324e+00	1.195552e+00
rastrigin	131072	5	0	98.9963905000	3.243676e+00	1.665921e+01	-1.013680e+00	-1.095682e+00	2.030115e+00	-1.020926e+00	-9.983011e-01	-2.875698e-02	9.585434e-01	5.058739e-02	8.091855e-02	-1.097437e+00
ackley	131072	5	0	98.6024380000	9.507922e-01	1.841567e+00	-3.954203e-02	6.729913e-02	3.321538e-03	-1.715764e-01	-6.849095e-03	-1.582372e-01	-4.601747e-02	-8.658112e-01	-7.157129e-02	-2.941233e-01
rosenbrock	131072	5	0	99.9895090000	2.973255e+00	1.130774e+01	5.102007e-01	1.856309e-01	-9.689033e-03	1.244957e-02	4.927321e-03	1.827163e-02	-3.456742e-02	-1.124889e-01	1.077236e-01	5.960763e-02
rastrigin	131072	10	0	134.1888790000	2.010758e+00	5.065964e+00	1.002523e+00	-6.196469e-03	-9.946831e-01	1.693390e-03	1.866054e-02	-5.898333e-02	9.992813e-01	-1.022473e+00	6.968938e-03	-2.769852e-02
ackley	131072	10	0	154.7604370000	9.059628e-01	1.278310e+00	-1.971245e-02	-5.155200e-02	9.157984e-02	6.314644e-02	1.902509e-02	2.304763e-03	-3.927066e-02	8.941942e-01	-4.435709e-02	-4.344659e-02
rosenbrock	131072	10	0	16.9573120000	3.151772e+00	1.707975e+01	3.500347e-01	9.174599e-02	-1.552888e-01	5.906582e-03	-9.283948e-02	5.682230e-03	1.212569e-01	4.033289e-02	-6.104066e-02	-1.668113e-01
rastrigin	131072	30	0	57.6228395000	2.399532e+00	9.535568e+00	-4.495101e-02	1.514465e-02	6.411687e-02	1.227963e-02	-3.338492e-02	1.946745e+00	8.198482e-02	-3.256364e-02	9.671925e-01	-1.008499e+00
ackley	131072	30	0	57.6310450000	9.241715e-03	1.214504e-02	-1.890335e-04	-2.515975e-03	-2.010067e-04	2.425854e-03	4.104493e-03	-4.029774e-03	4.410969e-03	-4.068257e-03	-1.969766e-03	3.807575e-04
rosenbrock	131072	30	0	57.1360740000	1.617070e+00	1.949046e+00	9.852618e-01	9.818532e-01	9.461005e-01	9.095303e-01	8.372846e-01	7.066738e-01	5.158253e-01	2.984140e-01	1.213710e-01	3.944889e-03
rastrigin	131072	0	0	0.4248600000	1.071087e+01	1.458973e+02	5.100029e+00	2.838667e+00	5.939404e+00	3.957526e+00	-1.335415e-01	-1.499443e-01	4.836174e+00	-8.012174e-01	-2.097474e+00	-1.116041e+00
ackley	131072	0	0	0.4642530000	5.855521e+00	6.745009e+00	-1.043891e+00	-1.023208e+00	-6.807303e-02	4.821832e+00	-1.241901e-01	-1.171338e-01	2.867710e+00	-1.964122e-02	8.010594e-01	2.787205e-02
rosenbrock	131072	0	0	0.4257165000	7.511377e+00	3.586154e+04	-1.590937e-01	-1.245938e+00	-7.215491e-01	-2.062053e+00	3.021572e+00	-3.666892e-01	3.876510e+00	-2.753648e-01	2.237952e+00	5.506124e+00
rastrigin	131072	1	0	0.8970180000	6.658325e+00	6.133315e+01	2.980463e+00	-1.018894e+00	-1.011099e+00	-1.944276e+00	8.778353e-01	3.959709e+00	2.211625e+00	-9.437535e-01	1.835741e+00	-2.001915e+00
ackley	131072	1	0	0.9510200000	9.617759e+00	9.782077e+00	-1.035173e+00	4.957716e+00	-4.024208e-02	4.058129e+00	-1.771867e-01	-8.852000e-01	5.080387e+00	7.551045e-01	2.817638e+00	3.904631e+00
rosenbrock	131072	1	0	0.8967480000	2.933131e+00	1.298817e+03	1.148978e+00	1.766687e-01	5.098422e-01	-8.473682e-01	1.217209e+00	1.819936e+00	1.557923e+00	1.577272e+00	7.754135e-02	-4.266186e-01
rastrigin	131072	2	0	1.3687610000	4.932322e+00	4.039295e+01	1.996710e+00	2.930164e-03	-9.691752e-01	-1.309125e-02	-1.988073e+00	-2.153661e+00	-2.192070e+00	9.969529e-01	-1.145938e+00	1.923152e+00
ackley	131072	2	0	1.4381870000	2.640175e+00	4.577050e+00	5.844079e-01	9.336016e-01	-1.347514e+00	7.397280e-01	8.139201e-01	1.255127e+00	1.004685e+00	1.974137e-02	-3.776968e-01	6.435156e-02
rosenbrock	131072	2	0	1.3732740000	6.325985e+00	3.017138e+02	-4.401367e-01	-3.427944e-01	-1.540198e-01	-6.449389e-02	-1.070264e-01	-4.205870e-01	-6.063772e-02	1.466730e+00	2.495178e+00	6.182100e+00
rastrigin	131072	3	0	7.8764730000	3.322853e+00	2.117352e+01	1.073651e+00	-8.411801e-01	-1.009775e+00	1.017291e+00	-7.596350e-02	4.566520e-03	-1.109133e+00	9.324197e-01	1.991763e+00	-1.026653e+00
ackley	131072	3	0	7.9403080000	1.451849e+00	2.624457e+00	3.755724e-01	-6.973664e-02	6.216568e-02	6.266534e-02	3.236097e-02	1.068437e-02	2.381706e-01	9.604945e-01	-9.590706e-01	-2.321727e-01
rosenbrock	131072	3	0	7.4024110000	2.803038e+00	3.223291e+02	-5.949953e-01	1.470435e+00	1.109918e+00	8.082309e-01	6.666481e-01	8.157119e-01	1.756119e-01	-1.554818e-01	1.128405e-01	-4.477420e-01
rastrigin	131072	4	0	2.3150760000	5.682698e+00	4.104676e+01	1.956758e+00	1.085014e+00	1.965562e+00	5.700731e-02	-9.821423e-01	-1.059727e+00	-8.678499e-01	4.046372e+00	2.049394e+00	7.924941e-02
ackley	131072	4	0	2.4093250000	1.114429e+00	2.599759e+00	8.145781e-01	5.944804e-01	3.475648e-02	-1.116414e-01	1.504856e-02	1.609971e-01	-2.967055e-01	1.056026e-01	-1.411910e-01	2.570367e-01
rosenbrock	131072	4	0	2.4671030000	3.327198e+00	6.689076e+01	2.122189e-01	-1.531835e-01	-2.882818e-01	2.725018e-01	-1.357027e-01	-2.348845e-01	2.204514e-02	1.605077e-02	-3.954873e-01	5.058404e-01
rastrigin	131072	5	0	11.2398730000	3.875345e+00	1.918031e+01	3.154333e-02	-9.636809e-01	3.399840e-02	2.907080e+00	1.940304e+00	5.774629e-02	-5.331308e-03	-1.017302e-02	9.710997e-01	9.618061e-01
ackley	131072	5	0	2.8989205000	6.419169e-01	1.940513e+00	1.195529e-01	4.573577e-01	-2.617029e-01	2.093808e-01	1.337459e-01	8.886278e-02	2.362174e-02	-1.179523e-01	1.705322e-01	8.320510e-02
rosenbrock	131072	5	0	10.8904050000	2.492440e+00	4.059190e+01	8.672067e-01	6.201107e-01	6.824130e-01	2.663920e-01	2.459229e-01	2.889776e-02	-2.389121e-01	2.773556e-01	2.569990e-01	-1.359674e-01
rastrigin	131072	10	0	35.3414855000	5.139268e+00	3.175061e+01	9.782147e-01	2.007197e+00	5.908179e-02	9.788787e-02	-1.981484e+00	1.922528e+00	2.050517e+00	1.639172e-02	2.943624e+00	-9.597149e-01
ackley	131072	10	0	36.1859000000	2.379674e-01	5.679083e-01	5.628209e-02	4.432780e-02	-2.645504e-02	-1.162183e-02	2.011859e-02	3.474504e-02	-1.607833e-01	1.502402e-01	1.743425e-02	1.793269e-02
rosenbrock	131072	10	0	38.8869680000	3.158939e+00	1.392749e+01	-4.171427e-01	1.659319e-01	1.842072e-01	1.869678e-02	1.007532e-02	-5.502985e-02	1.414068e-01	3.891540e-02	4.176196e-02	1.291610e-02
rastrigin	131072	30	0	119.4379850000	2.228313e+00	5.076942e+00	6.272292e-03	1.204383e-03	-2.768564e-04	1.422024e-02	1.994877e+00	9.628303e-03	-4.715368e-03	9.926512e-01	7.062587e-03	-8.787906e-03
ackley	131072	30	0	105.6194595000	6.533025e-02	1.052084e-01	4.231248e-03	-3.364723e-02	5.192488e-03	-2.087654e-02	-8.537661e-03	-1.084615e-02	2.700534e-02	3.240237e-02	-2.713695e-03	-2.604061e-02
rosenbrock	131072	30	0	121.6516210000	2.462537e+00	5.387641e+00	8.855935e-01	8.043696e-01	6.353557e-01	4.093144e-01	1.879354e-01	7.151528e-02	-1.211155e-03	2.623092e-02	-1.231041e-03	-2.771816e-02
rastrigin	131072	0	0	0.4240880000	7.953280e+00	8.198834e+01	5.102694e+00	-1.826504e+00	2.034987e+00	-8.710225e-01	3.056686e+00	1.053400e+00	4.040853e+00	-1.955394e-02	-9.150826e-01	-1.167042e+00
ackley	131072	0	0	0.4670845000	1.154165e+01	1.155915e+01	-1.164613e+00	3.810594e+00	-1.919535e-01	5.147769e+00	2.196159e+00	4.744233e+00	5.155506e+00	1.025392e+00	4.974998e+00	3.329294e+00
rosenbrock	131072	0	0	0.4264920000	5.838699e+00	3.919863e+04	-7.504267e-01	4.545496e+00	2.374666e+00	-1.400169e-01	-2.682301e-01	-1.122034e+00	-5.159495e-01	-1.530983e-01	-1.228034e+00	2.495234e-01
rastrigin	131072	1	0	0.8970080000	6.882092e+00	5.626209e+01	-1.023108e-01	3.980388e+00	2.033000e+00	9.967797e-01	-3.671402e-02	9.412675e-01	3.863108e+00	5.437589e-02	1.005167e+00	3.091656e+00
ackley	131072	1	0	0.9522620000	8.442069e+00	8.759553e+00	4.178683e+00	3.106993e+00	-4.974505e-02	9.039786e-01	-2.126269e+00	2.918268e+00	2.106179e+00	3.999656e+00	-1.112407e+00	2.937020e+00
rosenbrock	131072	1	0	0.8976190000	5.271137e+00	1.734375e+04	-1.123302e+00	-1.291146e+00	2.322523e+00	-7.488215e-01	2.717470e+00	1.994208e+00	1.130598e+00	-7.895603e-01	2.861203e+00	-6.117909e-01
rastrigin	131072	2	0	1.3681450000	4.900507e+00	3.885839e+01	2.031078e+00	6.514859e-02	3.051598e+00	-1.143362e+00	-2.114956e-01	2.022751e+00	9.355429e-01	3.236248e-03	-3.508984e-02	2.062325e+00
ackley	131072	2	0	1.4345445000	2.162592e+00	3.536996e+00	7.241659e-01	1.482627e-01	1.091104e+00	2.628719e-01	-1.085476e+00	9.727318e-01	1.331402e-01	8.308058e-01	2.126789e-02	-1.947208e-01
rosenbrock	131072	2	0	1.3671180000	6.283997e+00	2.193578e+02	8.441479e-01	4.209228e-01	-9.501168e-01	7.041247e-01	8.445592e-01	1.154988e+00	1.390888e+00	1.529585e+00	2.496683e+00	6.702368e+00
rastrigin	131072	3	0	1.8392620000	2.041867e+00	1.532433e+01	-9.670401e-01	4.699099e-02	-1.351773e-02	-2.836646e-02	5.459961e-02	-5.927710e-02	-9.574611e-01	-1.050847e+00	1.078312e+00	2.014821e-01
ackley	131072	3	0	1.9099240000	1.494656e+00	2.514932e+00	1.880814e-01	-1.647990e-01	-9.446190e-01	8.004799e-02	1.194986e-01	-1.306033e-02	1.662365e-02	1.992279e-02	-1.079608e+00	-3.034388e-01
rosenbrock	131072	3	0	3.0968680000	3.509845e+00	1.393353e+02	3.862660e-01	-5.018473e-03	-5.808090e-01	-3.103229e-01	-7.166648e-02	-6.759918e-02	-6.666946e-01	4.252056e-01	2.247369e-01	1.521515e-01
rastrigin	131072	4	0	2.3167750000	3.365709e+00	2.700586e+01	-9.526610e-02	1.589327e-01	-3.333640e-02	-1.260345e-01	8.782101e-02	-1.003683e-02	8.682578e-01	9.616133e-01	9.427843e-01	2.949820e+00
ackley	131072	4	0	2.4253690000	3.317684e+00	4.335217e+00	7.415271e-02	9.455559e-01	9.708519e-01	1.958911e+00	3.522563e-02	8.084962e-01	1.428065e-01	9.238849e-01	2.200406e-01	1.936566e+00
rosenbrock	131072	4	0	10.4028980000	2.962543e+00	2.178080e+02	-5.452428e-01	1.078376e-01	6.771455e-01	-3.795248e-01	8.955222e-01	5.736530e-01	2.906857e-01	3.564925e-01	-3.417986e-01	1.782532e-01
rastrigin	131072	5	0	11.3463230000	3.483346e+00	2.334515e+01	-2.028906e+00	-3.034258e-02	1.954211e+00	9.983706e-01	-8.817288e-02	3.751855e-02	-1.025116e+00	2.232989e-01	1.031132e+00	1.013653e+00
ackley	131072	5	0	10.7339100000	7.589494e-01	2.386760e+00	6.439542e-02	-3.832797e-01	4.091406e-01	2.215953e-01	5.684924e-02	3.099898e-01	-1.405175e-01	-2.754343e-02	-2.931969e-01	-5.157334e-02
rosenbrock	131072	5	0	5.9676660000	3.114197e+00	3.829176e+01	3.212733e-01	8.116245e-03	-1.252102e-01	-4.154539e-02	-1.623874e-01	3.097104e-01	7.647756e-02	-1.035711e-01	-2.503138e-01	3.358339e-01
rastrigin	131072	10	0	32.2762320000	4.277840e+00	2.072994e+01	1.835659e-02	1.853748e-02	-1.010478e+00	2.941896e+00	9.751201e-01	9.708215e-01	-1.011010e+00	1.968392e+00	9.884311e-01	-9.253938e-01
ackley	131072	10	0	29.9947380000	3.424700e-01	9.531622e-01	-2.060568e-01	-5.236879e-02	7.409704e-02	1.098527e-01	1.215993e-01	1.350303e-01	7.396936e-03	5.506977e-02	1.143889e-01	-7.303455e-02
rosenbrock	131072	10	0	39.6645060000	2.819184e+00	8.544692e+00	7.597145e-01	5.464008e-01	2.968573e-01	9.274483e-02	-1.618515e-02	3.269684e-02	-9.781206e-02	-4.107040e-02	-1.633298e-02	-3.755813e-02
rastrigin	131072	30	0	107.7660500000	1.399657e+00	2.703232e+00	-3.509450e-02	5.653501e-03	1.908300e-03	-3.777735e-03	1.007907e+00	-3.472888e-02	-9.502769e-04	8.194784e-03	-1.574570e-02	9.697223e-01
ackley	131072	30	0	108.1961235000	1.503698e-02	2.022457e-02	1.210582e-03	5.205475e-03	-7.870509e-03	8.064397e-04	2.281380e-03	-1.456389e-03	-2.740340e-03	-6.822902e-04	1.065693e-02	2.466221e-03
rosenbrock	131072	30	0	106.8271275000	2.691869e+00	6.326278e+00	7.786790e-01	6.066712e-01	3.642478e-01	1.250226e-01	2.056649e-02	1.432690e-02	3.125183e-03	1.183943e-02	2.125716e-02	-6.827899e-03
rastrigin	131072	0	0	0.4229160000	5.950066e+00	4.790687e+01	4.021939e+00	5.273744e-02	-1.308012e-01	-7.984872e-03	-1.123874e-01	3.980723e+00	-1.390826e-02	-9.275738e-01	1.094094e+00	-1.136188e+00
ackley	131072	0	0	0.4668130000	9.256141e+00	9.824224e+00	4.584761e+00	-1.007450e-01	4.805126e+00	2.975689e+00	-1.139106e+00	-6.073691e-02	-1.229414e+00	5.018526e+00	-1.068465e+00	-1.887341e+00
rosenbrock	131072	0	0	12.9941940000	8.167142e+00	9.642220e+04	-2.128098e+00	4.504526e-01	-1.075110e-01	2.417460e+00	5.032200e+00	-2.564220e-01	3.954673e+00	-4.952589e-01	-1.581495e+00	5.232280e+00
rastrigin	131072	1	0	25.9874815000	6.914237e+00	6.003975e+01	-9.769685e-01	3.837116e+00	8.938977e-01	-1.068106e+00	-1.890316e+00	-9.695040e-01	3.977562e+00	-3.647804e-03	2.948080e+00	-1.078626e+00
ackley	131072	1	0	25.9955720000	5.871459e+00	7.387194e+00	-1.463872e+00	1.841534e+00	2.089437e+00	1.851102e+00	1.454167e+00	2.166459e+00	3.022759e+00	-1.018779e-01	-9.879649e-01	2.053258e+00
rosenbrock	131072	1	0	25.9941490000	4.748959e+00	9.663261e+03	2.259107e+00	-2.713898e-02	2.716368e+00	4.767883e-01	-9.938457e-01	-8.205926e-01	-1.411729e+00	1.389904e+00	-4.083969e-01	-2.043917e-01
rastrigin	131072	2	0	39.6274665000	6.312602e+00	5.374374e+01	2.848640e+00	-1.979600e+00	-2.922558e+00	-9.509634e-01	-9.602776e-01	6.917036e-02	1.833694e+00	3.050700e+00	1.981079e+00	9.213572e-01
ackley	131072	2	0	51.9840510000	2.715925e+00	4.079074e+00	8.530015e-01	4.795599e-02	1.096901e+00	-8.106354e-02	-9.996862e-01	-1.055358e+00	-7.478237e-03	1.394354e-01	6.244637e-01	1.707034e+00
rosenbrock	131072	2	0	38.9958685000	3.091948e+00	1.084455e+03	-2.262581e-01	-1.401690e+00	1.737687e+00	1.397741e+00	1.378409e+00	-5.611897e-02	1.077549e+00	5.392797e-01	7.598543e-01	7.732578e-01
rastrigin	131072	3	0	53.1519390000	3.912523e+00	3.723154e+01	1.820291e+00	3.264606e-02	9.078344e-01	2.007128e+00	7.604462e-01	-1.057538e+00	-9.583759e-01	-9.196097e-01	1.916346e+00	8.581722e-02
