fun	N	idx	status	bfgs_iter	pso_iter	time	error	fval	norm		coord_0	coord_1	coord_2	coord_3	coord_4	coord_5	coord_6	coord_7	coord_8	coord_9
rosenbrock	131072	3446	0	0	1	52.3147	2.612354e+00	1.669884e+02	2.674323e+02	-1.616664e-02	4.639066e-01	-1.986406e-01	4.900573e-01	3.960676e-01	3.522699e-01	-1.923181e-01	-2.631110e-01	9.379335e-01	9.509300e-01
rastrigin	131072	53860	0	0	1	29.5305	3.820493e+00	3.707657e+01	1.142797e+02	1.856782e+00	1.945304e+00	-9.092834e-01	2.010664e+00	1.930830e-03	-1.524294e-01	-8.171781e-01	-4.950068e-02	-8.284442e-01	1.055921e+00
ackley	131072	48842	0	0	1	32.6433	1.422253e+00	2.884221e+00	2.240341e+00	9.250822e-01	1.238207e-01	-1.490254e-01	-7.002683e-02	-8.175867e-01	2.086967e-01	5.661245e-01	-2.810264e-01	-3.030626e-02	1.104099e-01
rosenbrock	131072	20232	0	0	2	118.823	2.633412e+00	1.461840e+02	5.023182e+02	1.067842e+00	8.090744e-01	1.003706e+00	9.491431e-01	9.481726e-01	-5.459548e-02	-1.630244e-01	-3.216976e-01	4.997547e-02	-3.320239e-01
rastrigin	131072	60634	0	0	2	48.3428	2.905114e+00	3.259420e+01	7.895355e+01	9.394829e-01	1.023967e+00	-1.152973e+00	-2.263151e-04	2.769588e-02	-1.968032e+00	-4.739165e-03	-6.895019e-02	-6.161750e-01	9.596052e-01
ackley	131072	48842	0	0	2	48.0751	1.422253e+00	2.884221e+00	2.240341e+00	9.250822e-01	1.238207e-01	-1.490254e-01	-7.002683e-02	-8.175867e-01	2.086967e-01	5.661245e-01	-2.810264e-01	-3.030626e-02	1.104099e-01
rosenbrock	131072	129732	0	0	3	129.798	2.917134e+00	7.825615e+01	2.560496e+02	8.132633e-01	3.819515e-01	3.559282e-01	4.721833e-01	-1.843085e-01	-1.378483e-01	-7.316882e-02	-3.893194e-01	-3.540860e-02	2.596335e-01
rastrigin	131072	50974	0	0	3	57.719	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	14714	0	0	3	203.314	5.137483e-01	1.614132e+00	3.764338e+00	4.251114e-02	3.685498e-03	-2.192803e-01	-2.097314e-01	-9.209409e-02	-9.304478e-02	-1.794562e-01	-2.407137e-01	-1.763769e-02	2.498962e-01
rosenbrock	131072	88316	0	0	4	210.234	2.631527e+00	5.197582e+01	1.003759e+02	-7.662281e-02	4.063905e-01	3.573791e-01	1.200089e-01	8.131076e-03	1.435725e-01	-6.670716e-02	3.577356e-01	4.539626e-01	1.874090e-01
rastrigin	131072	50974	0	0	4	68.8792	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	14714	0	0	4	148.101	5.137483e-01	1.614132e+00	3.764338e+00	4.251114e-02	3.685498e-03	-2.192803e-01	-2.097314e-01	-9.209409e-02	-9.304478e-02	-1.794562e-01	-2.407137e-01	-1.763769e-02	2.498962e-01
rosenbrock	131072	7834	0	0	5	226.465	2.484286e+00	2.689208e+01	1.182182e+02	7.590798e-01	6.709408e-01	7.742361e-01	5.772837e-01	2.678740e-01	-2.563323e-02	-1.153862e-01	5.662510e-02	-1.966763e-01	2.115273e-01
rastrigin	131072	50974	0	0	5	90.6538	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	75581	0	0	5	223.149	9.824133e-01	1.539304e+00	2.591815e+00	1.072267e-01	-1.236874e-02	-1.256236e-03	9.475588e-01	4.628664e-02	-1.619611e-02	-1.205698e-01	-1.382794e-01	-1.384996e-01	1.926207e-02
rosenbrock	131072	85132	0	0	10	405.813	3.244934e+00	1.468522e+01	5.198859e+01	-7.712271e-01	6.336303e-01	4.258370e-01	1.774600e-01	3.007955e-02	-7.828755e-02	-1.546500e-01	-5.188634e-02	8.543599e-02	6.601257e-02
rastrigin	131072	48383	0	0	10	149.955	1.881003e+00	1.731025e+01	9.425724e+01	-7.832144e-02	-9.324321e-01	-5.426067e-02	-9.094109e-01	-1.304459e-02	-1.074156e+00	-8.169367e-02	-8.160182e-01	3.744981e-02	-6.849545e-02
ackley	131072	84231	0	0	10	452.189	2.036209e-01	4.635965e-01	3.152165e+00	-3.562556e-02	6.063889e-02	-5.418211e-02	1.255060e-01	8.404552e-02	7.693106e-02	1.393019e-03	1.460882e-02	-5.785570e-02	-3.581982e-02
rosenbrock	131072	55590	0	0	30	454.276	2.466247e+00	5.249516e+00	8.854515e+00	8.920079e-01	7.974002e-01	6.262643e-01	4.045178e-01	1.632329e-01	3.537709e-02	3.080023e-02	1.837170e-02	1.548187e-02	-1.611712e-02
rastrigin	131072	73551	0	0	30	977.079	9.847235e-01	2.561078e+00	3.477642e+01	-4.681232e-04	9.807728e-01	-4.852275e-03	-8.854243e-04	4.841558e-03	-2.846034e-02	4.150600e-02	1.960005e-02	-2.367546e-02	-6.511287e-02
ackley	131072	22620	0	0	30	971.715	1.516737e-02	2.040995e-02	1.426308e+00	-4.896674e-03	6.853441e-03	1.087461e-03	2.790853e-03	-6.718511e-04	-1.849179e-03	-2.803126e-04	1.091476e-02	-5.185338e-03	4.017113e-04
rosenbrock	131072	27964	0	0	0	19.4636	4.570560e+00	1.164964e+03	1.650416e+03	7.458599e-01	-5.475493e-01	1.163348e+00	7.396055e-01	1.200287e+00	5.761572e-01	1.039847e-01	-6.651152e-01	1.497190e+00	4.780692e+00
rastrigin	131072	59250	0	0	0	53.9832	5.889048e+00	6.284585e+01	1.210454e+02	9.520469e-01	-2.818569e+00	-2.122851e+00	-1.803675e+00	1.987446e+00	-2.036919e+00	2.251927e+00	1.062183e+00	-5.172947e-02	-1.941482e+00
ackley	131072	48376	0	0	0	57.2833	2.419086e+00	4.907828e+00	1.270392e+00	-3.399008e-01	1.498400e+00	-6.010754e-01	5.781125e-01	-2.616880e-01	-4.645353e-01	-4.659356e-01	6.939953e-01	8.091487e-01	-1.076110e+00
rosenbrock	131072	3446	0	0	1	31.9836	2.612354e+00	1.669884e+02	2.674323e+02	-1.616664e-02	4.639066e-01	-1.986406e-01	4.900573e-01	3.960676e-01	3.522699e-01	-1.923181e-01	-2.631110e-01	9.379335e-01	9.509300e-01
rastrigin	131072	53860	0	0	1	41.2296	3.820493e+00	3.707657e+01	1.142797e+02	1.856782e+00	1.945304e+00	-9.092834e-01	2.010664e+00	1.930830e-03	-1.524294e-01	-8.171781e-01	-4.950068e-02	-8.284442e-01	1.055921e+00
ackley	131072	74670	0	0	1	24.5393	1.349754e+00	2.703159e+00	2.532349e+00	-7.388479e-02	3.440622e-01	6.704371e-02	1.595825e-02	-6.714081e-01	2.882212e-01	1.066162e+00	1.207569e-01	5.628068e-03	8.984967e-02
rosenbrock	131072	20232	0	0	2	43.0866	2.633412e+00	1.461840e+02	5.023182e+02	1.067842e+00	8.090744e-01	1.003706e+00	9.491431e-01	9.481726e-01	-5.459548e-02	-1.630244e-01	-3.216976e-01	4.997547e-02	-3.320239e-01
rastrigin	131072	60634	0	0	2	51.6428	2.905114e+00	3.259420e+01	7.895355e+01	9.394829e-01	1.023967e+00	-1.152973e+00	-2.263151e-04	2.769588e-02	-1.968032e+00	-4.739165e-03	-6.895019e-02	-6.161750e-01	9.596052e-01
ackley	131072	48842	0	0	2	41.4463	1.422253e+00	2.884221e+00	2.240341e+00	9.250822e-01	1.238207e-01	-1.490254e-01	-7.002683e-02	-8.175867e-01	2.086967e-01	5.661245e-01	-2.810264e-01	-3.030626e-02	1.104099e-01
rosenbrock	131072	74358	0	0	3	49.0496	3.033552e+00	9.510395e+01	1.887403e+02	-6.796794e-02	-5.453765e-01	2.803623e-01	-2.389825e-01	6.133101e-01	3.340891e-01	1.631894e-01	1.175190e-01	-7.078114e-02	3.658257e-01
rastrigin	131072	50974	0	0	3	129.377	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	14714	0	0	3	50.3069	5.137483e-01	1.614132e+00	3.764338e+00	4.251114e-02	3.685498e-03	-2.192803e-01	-2.097314e-01	-9.209409e-02	-9.304478e-02	-1.794562e-01	-2.407137e-01	-1.763769e-02	2.498962e-01
rosenbrock	131072	105751	0	0	4	75.9947	3.119205e+00	6.144674e+01	1.983825e+02	5.746134e-01	9.445696e-02	9.856549e-02	2.832501e-01	1.244311e-01	-2.112849e-01	2.209600e-01	-3.876262e-01	-1.457080e-01	-1.503368e-01
rastrigin	131072	50974	0	0	4	174.818	2.415038e+00	2.711891e+01	1.139996e+02	-1.019769e+00	-9.856777e-01	8.835999e-02	-1.001441e+00	6.360824e-02	-1.172798e+00	-1.084811e-01	-8.814224e-01	8.910030e-02	7.963140e-01
ackley	131072	40542	0	0	4	77.2569	6.309685e-01	1.891356e+00	2.997932e+00	-1.360290e-01	-9.404903e-02	4.024314e-02	-5.671625e-02	1.585833e-01	3.879512e-01	3.952255e-01	1.638623e-01	-3.440271e-03	-8.494253e-02
rosenbrock	131072	2349	0	0	5	162.438	3.112903e+00	5.065532e+01	1.509966e+02	3.939088e-01	3.136798e-02	1.230655e-01	-3.425467e-01	4.821814e-02	1.768853e-01	-1.052848e-01	-2.416892e-01	-2.892438e-02	3.615730e-01
rastrigin	131072	123592	0	0	5	257.943	3.246856e+00	3.162628e+01	1.092572e+02	2.449221e-02	2.058119e+00	9.584173e-01	9.485755e-01	-1.777858e-01	7.734852e-01	9.263583e-01	-1.035278e+00	-8.763968e-01	1.076737e+00
ackley	131072	20624	0	0	5	78.4614	6.025568e-01	1.764748e+00	3.167795e+00	-8.548074e-02	-8.160357e-02	2.010541e-01	-2.099326e-01	-1.613417e-01	-1.176800e-01	6.805768e-02	-7.252187e-02	4.592804e-01	-6.248728e-02
rosenbrock	131072	45537	0	0	10	367.093	2.904670e+00	1.392455e+01	4.730610e+01	3.301061e-01	2.602462e-01	1.106368e-01	2.164325e-02	-1.366644e-01	1.183904e-01	5.850170e-02	8.882611e-03	5.205680e-02	7.458304e-02
rastrigin	131072	77106	0	0	10	449.572	2.407225e+00	1.535827e+01	8.303311e+01	-1.058963e+00	9.367991e-01	2.321516e-02	-9.539489e-01	-9.073905e-01	-1.073751e+00	-1.206681e-01	6.985672e-02	5.221160e-02	9.416552e-01
ackley	131072	89083	0	0	10	158.329	2.525956e-01	6.187152e-01	3.346444e+00	7.768237e-03	3.047774e-02	1.261682e-01	-7.114754e-02	-3.298324e-03	2.825495e-02	1.750372e-01	9.992782e-02	-1.605619e-02	1.201221e-02
rosenbrock	131072	78510	0	0	30	1202.22	2.548017e+00	5.602953e+00	8.025719e+00	8.741942e-01	7.543144e-01	5.577928e-01	3.156418e-01	9.836937e-02	-5.207427e-03	-4.812742e-04	1.854102e-02	1.073221e-02	6.996688e-03
rastrigin	131072	82948	0	0	30	430.678	1.003707e+00	1.695487e+00	2.347757e+01	2.225223e-02	1.326065e-02	3.780512e-02	-1.203188e-02	-1.666216e-02	9.612814e-04	-2.828019e-02	-5.595257e-03	-1.172005e-02	1.001966e+00
